,timestamp,Wvht,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,latitude,longitude
33,2020-10-13 00:00:00,1.452,9.469666666666667,7.326,123.72766666666666,46.77666666666667,122.41333333333334,58.10733333333334,-25.474616666666662,-5.000066666666666
34,2020-10-13 03:00:00,1.5296666666666667,10.436666666666666,7.659666666666666,164.043,48.86633333333333,128.383,58.160666666666664,-25.488833333333332,-5.0168333333333335
35,2020-10-13 06:00:00,1.5493333333333332,10.436666666666666,7.947333333333333,172.93966666666665,48.92033333333333,140.23933333333332,59.88166666666666,-25.500736666666665,-5.037276666666667
36,2020-10-13 09:00:00,1.5656666666666668,10.436666666666667,7.867,168.21133333333333,52.30466666666666,135.41733333333335,59.257666666666665,-25.509406666666663,-5.05677
37,2020-10-13 12:00:00,1.5716666666666665,10.094333333333333,8.060333333333334,158.307,51.904333333333334,138.31533333333334,57.531000000000006,-25.51451,-5.080056666666667
38,2020-10-13 15:00:00,1.6123333333333332,10.094333333333333,8.314666666666666,162.86733333333333,49.677,143.53933333333336,56.044000000000004,-25.52425,-5.111396666666667
39,2020-10-13 18:00:00,1.6163333333333334,10.779000000000002,8.427999999999999,162.23600000000002,50.632000000000005,141.595,55.98666666666666,-25.535593333333335,-5.134076666666666
40,2020-10-13 21:00:00,1.7102499999999998,12.029749999999998,9.27075,178.79575,43.567,156.88375,59.12875,-25.542037500000003,-5.1473075
41,2020-10-14 00:00:00,2.0466666666666664,14.316666666666665,10.466666666666667,241.72299999999998,27.519833333333334,211.66700000000003,58.86016666666668,-25.54350666666667,-5.152565
42,2020-10-14 03:00:00,2.5633333333333335,12.799999999999999,11.246666666666668,243.85866666666666,32.315666666666665,235.20933333333335,49.33516666666667,-25.543656666666667,-5.158720000000001
43,2020-10-14 06:00:00,2.4566666666666666,12.799999999999999,10.683333333333332,245.1676666666667,36.46666666666667,235.15649999999997,50.82583333333333,-25.53817666666667,-5.168946666666666
44,2020-10-14 09:00:00,2.526666666666667,12.08,10.299999999999999,238.89183333333335,37.330333333333336,231.9165,49.734833333333334,-25.528805000000002,-5.179196666666667
45,2020-10-14 12:00:00,2.2416666666666667,11.6,9.806666666666667,234.9338333333333,43.96783333333334,227.21116666666668,53.275,-25.515341666666668,-5.196666666666666
46,2020-10-14 15:00:00,2.0916666666666663,11.36,9.44,235.95250000000001,43.04816666666667,224.54616666666666,54.279666666666664,-25.512541666666667,-5.22295
47,2020-10-14 18:00:00,2.0316666666666667,11.173333333333332,9.443333333333333,230.17749999999998,42.494,222.25866666666664,53.77433333333334,-25.513551666666668,-5.241501666666666
48,2020-10-14 21:00:00,1.9533333333333331,10.986666666666666,8.63,227.11299999999997,42.8775,218.63683333333336,55.3525,-25.510478333333328,-5.255163333333333
49,2020-10-15 00:00:00,1.8483333333333334,10.426666666666668,8.133333333333335,229.51066666666668,39.8345,214.10716666666667,55.50133333333334,-25.501413333333332,-5.268669999999999
50,2020-10-15 03:00:00,1.7449999999999999,10.426666666666668,7.57,219.2168333333333,41.219500000000004,202.06533333333334,56.27799999999999,-25.489018333333334,-5.282991666666667
51,2020-10-15 06:00:00,1.626666666666667,10.24,7.440000000000001,216.07116666666664,39.56516666666666,199.70866666666666,57.11816666666667,-25.48002166666667,-5.292831666666667
52,2020-10-15 09:00:00,1.655,10.24,7.273333333333333,216.29966666666667,35.184333333333335,199.98683333333335,55.8165,-25.471545000000003,-5.304593333333333
