Datetime,lat,lon,wspd,wdir,wtmp,wvht,dpd,mwd,spred,peak_mwd,peak_spred,mean_dpd
2021-07-20 06:00:00,-17.983867,-38.71775,5.6,154,24.56,0.65,11.4,173.0,56.0,180.0,36.0,4.3
2021-07-20 09:00:00,-17.983833,-38.717867,8.0,165,24.48,1.12,4.3,178.0,47.0,178.0,34.0,4.1
2021-07-20 12:00:00,-17.983783,-38.717883,8.8,165,24.52,1.79,6.4,185.0,48.0,190.0,33.0,5.2
2021-07-20 15:00:00,-17.9838,-38.717867,9.6,165,24.54,1.95,7.3,184.0,49.0,187.0,31.0,5.5
2021-07-20 18:00:00,-17.983833,-38.717783,10.4,171,24.5,1.9,6.8,187.0,41.0,190.0,29.0,5.3
2021-07-20 21:00:00,-17.983817,-38.71785,8.8,154,24.42,1.79,5.7,182.0,40.0,183.0,27.0,5.4
2021-07-21 00:00:00,-17.9838,-38.7179,8.8,160,24.4,1.71,6.8,179.0,42.0,182.0,29.0,5.4
2021-07-21 03:00:00,-17.9838,-38.717883,7.2,160,24.34,1.75,7.3,182.0,39.0,187.0,26.0,5.5
2021-07-21 06:00:00,-17.98385,-38.717733,8.4,160,24.3,1.56,7.9,189.0,39.0,193.0,24.0,5.4
2021-07-21 09:00:00,-17.983817,-38.7179,7.6,148,24.26,1.34,6.8,176.0,41.0,178.0,28.0,5.2
2021-07-21 12:00:00,-17.983817,-38.71795,7.2,148,24.28,1.29,7.3,172.0,44.0,182.0,29.0,5.4
2021-07-21 15:00:00,-17.983883,-38.717967,5.2,148,24.4,1.23,14.6,172.0,43.0,173.0,34.0,5.7
2021-07-21 18:00:00,-17.983867,-38.71775,5.2,154,24.44,1.2,14.6,184.0,44.0,182.0,39.0,5.6
2021-07-21 21:00:00,-17.983817,-38.717783,4.0,171,24.34,1.04,12.8,183.0,39.0,179.0,24.0,5.8
2021-07-22 00:00:00,-17.983817,-38.717917,4.4,137,24.32,0.93,12.8,171.0,42.0,170.0,30.0,5.8
2021-07-22 03:00:00,-17.983867,-38.717967,3.2,125,24.28,1.02,11.4,172.0,41.0,179.0,24.0,6.2
2021-07-22 06:00:00,-17.983883,-38.717717,2.4,154,24.28,1.06,11.4,184.0,38.0,185.0,26.0,6.5
2021-07-22 09:00:00,-17.983867,-38.71775,2.0,137,24.26,0.89,11.4,184.0,38.0,184.0,24.0,6.4
2021-07-22 12:00:00,-17.983833,-38.717917,3.6,154,24.34,0.8,11.4,169.0,39.0,165.0,28.0,6.2
2021-07-22 15:00:00,-17.983867,-38.717967,5.2,125,24.44,0.9,11.4,167.0,44.0,177.0,30.0,5.6
2021-07-22 18:00:00,-17.983833,-38.7178,4.8,142,24.5,0.88,8.5,175.0,43.0,181.0,29.0,5.2
2021-07-22 21:00:00,-17.9838,-38.717767,6.0,154,24.34,0.84,9.3,176.0,50.0,185.0,34.0,4.7
2021-07-23 00:00:00,-17.9838,-38.7179,6.8,148,24.3,0.89,3.6,162.0,49.0,149.0,40.0,4.1
2021-07-23 03:00:00,-17.983833,-38.717933,7.2,137,24.24,0.96,9.3,160.0,49.0,178.0,36.0,4.3
2021-07-23 06:00:00,-17.983817,-38.717817,8.8,142,24.2,1.18,4.4,161.0,47.0,150.0,36.0,4.2
2021-07-23 09:00:00,-17.983833,-38.717767,7.6,160,24.18,1.05,4.6,174.0,48.0,173.0,38.0,4.2
2021-07-23 12:00:00,-17.983817,-38.717933,7.2,160,24.18,0.91,4.9,163.0,49.0,159.0,34.0,4.0
2021-07-23 15:00:00,-17.983867,-38.717967,6.4,182,24.24,0.91,4.6,158.0,50.0,154.0,35.0,4.2
2021-07-23 18:00:00,-17.98385,-38.717833,7.2,154,24.3,1.0,4.6,162.0,48.0,150.0,37.0,4.1
2021-07-23 21:00:00,-17.983833,-38.717733,6.4,160,24.22,0.94,4.9,175.0,51.0,167.0,41.0,4.2
2021-07-24 00:00:00,-17.9838,-38.717917,7.2,131,24.18,0.91,3.9,161.0,50.0,151.0,35.0,3.9
2021-07-24 03:00:00,-17.98385,-38.717967,7.2,137,24.16,0.96,5.4,157.0,53.0,156.0,36.0,4.1
2021-07-24 06:00:00,-17.9839,-38.717967,6.8,131,24.14,1.07,9.3,149.0,49.0,173.0,34.0,4.4
2021-07-24 09:00:00,-17.983883,-38.717733,6.8,120,24.08,1.03,5.1,155.0,53.0,154.0,37.0,4.4
2021-07-24 12:00:00,-17.983933,-38.718,6.0,114,24.1,0.85,5.1,150.0,50.0,157.0,37.0,4.2
2021-07-24 15:00:00,-17.983933,-38.718017,6.8,137,24.14,0.87,11.4,153.0,54.0,166.0,39.0,4.1
2021-07-24 18:00:00,-17.983983,-38.718,6.8,125,24.2,1.12,6.4,156.0,46.0,161.0,29.0,4.8
2021-07-24 21:00:00,-17.983933,-38.717733,6.4,131,24.1,1.06,11.4,159.0,48.0,175.0,29.0,4.7
2021-07-25 00:00:00,-17.984017,-38.717917,6.4,125,24.04,0.93,5.7,151.0,50.0,162.0,33.0,4.1
2021-07-25 03:00:00,-17.98395,-38.717983,6.8,108,23.98,0.81,10.2,158.0,51.0,179.0,25.0,4.5
2021-07-25 06:00:00,-17.98405,-38.717967,5.2,120,23.96,0.84,10.2,152.0,50.0,171.0,26.0,4.8
2021-07-25 09:00:00,-17.984067,-38.71775,3.2,142,23.9,0.81,8.5,160.0,60.0,193.0,48.0,4.8
2021-07-25 12:00:00,-17.984133,-38.717817,5.6,102,23.94,0.91,4.1,135.0,61.0,122.0,51.0,4.1
2021-07-25 15:00:00,-17.98405,-38.717983,3.6,108,24.06,0.67,10.2,160.0,53.0,176.0,29.0,4.7
2021-07-25 18:00:00,-17.983967,-38.718,6.0,114,24.1,0.91,5.7,146.0,51.0,148.0,36.0,4.3
2021-07-25 21:00:00,-17.984067,-38.717783,6.0,120,24.02,0.94,4.6,140.0,53.0,130.0,39.0,4.3
2021-07-26 00:00:00,-17.984133,-38.717833,6.8,102,23.98,0.91,4.1,137.0,60.0,138.0,50.0,4.1
2021-07-26 03:00:00,-17.984,-38.718,5.2,97,23.96,0.7,11.4,139.0,57.0,169.0,40.0,4.1
2021-07-26 06:00:00,-17.984017,-38.718017,6.0,108,23.94,0.78,11.4,143.0,56.0,170.0,28.0,4.3
2021-07-26 09:00:00,-17.984067,-38.717733,4.8,108,23.86,0.8,11.4,154.0,58.0,183.0,38.0,4.7
2021-07-26 12:00:00,-17.9841,-38.71775,2.8,114,24.0,0.65,11.4,161.0,66.0,188.0,43.0,4.8
2021-07-26 15:00:00,-17.98405,-38.718,2.4,120,24.14,0.52,11.4,158.0,57.0,178.0,30.0,4.9
2021-07-26 18:00:00,-17.984067,-38.718,5.2,80,24.08,0.66,10.2,133.0,61.0,170.0,39.0,4.2
2021-07-26 21:00:00,-17.984067,-38.717717,2.4,57,24.06,0.68,7.9,146.0,63.0,185.0,66.0,4.6
2021-07-27 00:00:00,-17.984083,-38.717717,1.6,114,24.0,0.56,10.2,152.0,68.0,195.0,44.0,4.7
2021-07-27 03:00:00,-17.984133,-38.7179,1.6,91,24.06,0.5,10.2,130.0,64.0,165.0,52.0,4.7
2021-07-27 06:00:00,-17.984033,-38.717967,2.0,74,24.0,0.6,10.2,124.0,60.0,172.0,35.0,4.5
2021-07-27 09:00:00,-17.98405,-38.717733,2.4,51,23.98,0.65,4.4,129.0,62.0,112.0,43.0,4.5
2021-07-27 12:00:00,-17.9841,-38.717717,2.0,108,24.3,0.59,4.6,125.0,72.0,68.0,75.0,4.5
2021-07-27 15:00:00,-17.98415,-38.717933,1.6,97,24.36,0.43,11.4,125.0,71.0,170.0,47.0,4.4
2021-07-27 18:00:00,-17.984133,-38.717967,2.0,45,24.4,0.48,14.6,121.0,65.0,169.0,36.0,4.6
2021-07-27 21:00:00,-17.984133,-38.717817,6.0,40,24.18,0.68,4.9,90.0,66.0,111.0,52.0,3.9
2021-07-28 00:00:00,-17.984117,-38.717767,6.0,40,24.24,0.74,3.8,87.0,67.0,81.0,56.0,3.8
2021-07-28 03:00:00,-17.984133,-38.717917,7.6,34,24.2,0.6,14.6,93.0,74.0,176.0,38.0,3.7
2021-07-28 06:00:00,-17.984133,-38.71795,6.4,5,24.16,0.68,12.8,39.0,72.0,182.0,37.0,3.9
2021-07-28 09:00:00,-17.98415,-38.717833,6.4,354,24.16,0.78,4.1,12.0,70.0,7.0,49.0,3.8
2021-07-28 12:00:00,-17.984183,-38.717717,7.2,348,24.32,0.77,3.8,4.0,70.0,356.0,57.0,3.6
2021-07-28 15:00:00,-17.984217,-38.71785,5.2,325,24.4,0.62,3.6,343.0,69.0,356.0,53.0,3.6
2021-07-28 18:00:00,-17.984183,-38.717917,5.2,348,24.52,0.67,3.9,358.0,60.0,358.0,40.0,3.5
2021-07-28 21:00:00,-17.984133,-38.717933,6.4,0,24.44,0.75,4.1,11.0,60.0,13.0,39.0,3.5
2021-07-29 00:00:00,-17.9842,-38.71775,7.2,22,24.4,0.79,4.1,15.0,63.0,0.0,52.0,3.5
2021-07-29 03:00:00,-17.9842,-38.71785,6.8,354,24.36,0.72,4.4,1.0,62.0,360.0,46.0,3.6
2021-07-29 06:00:00,-17.984183,-38.717917,7.6,354,24.3,0.86,4.6,354.0,54.0,353.0,35.0,3.6
2021-07-29 09:00:00,-17.984183,-38.7178,7.2,348,24.3,0.99,4.6,354.0,52.0,354.0,36.0,3.9
2021-07-29 12:00:00,-17.984133,-38.717667,6.0,325,24.32,0.86,4.9,338.0,57.0,338.0,40.0,3.8
2021-07-29 15:00:00,-17.98415,-38.717667,4.0,308,24.58,0.63,5.1,337.0,57.0,336.0,39.0,3.8
2021-07-29 18:00:00,-17.98385,-38.717833,6.8,177,24.52,0.76,3.1,170.0,64.0,161.0,47.0,3.4
2021-07-29 21:00:00,-17.983783,-38.7178,10.0,171,24.34,2.05,7.3,187.0,42.0,192.0,27.0,5.3
2021-07-30 00:00:00,-17.98375,-38.717783,9.2,154,24.3,2.07,7.9,185.0,41.0,188.0,33.0,5.5
2021-07-30 03:00:00,-17.98375,-38.71785,10.4,165,24.24,2.15,7.3,181.0,47.0,187.0,28.0,6.0
2021-07-30 06:00:00,-17.983783,-38.7179,11.6,165,24.2,2.01,7.3,180.0,42.0,185.0,31.0,5.4
2021-07-30 09:00:00,-17.983783,-38.717867,10.8,165,24.16,2.09,7.3,182.0,41.0,188.0,33.0,5.7
2021-07-30 12:00:00,-17.983767,-38.717783,8.0,160,24.12,2.05,7.3,184.0,39.0,194.0,29.0,5.9
2021-07-30 15:00:00,-17.983783,-38.7178,8.4,165,24.12,1.87,6.8,184.0,41.0,190.0,28.0,5.7
2021-07-30 18:00:00,-17.983817,-38.717917,7.2,171,24.04,1.73,7.3,178.0,41.0,180.0,26.0,5.5
2021-07-30 21:00:00,-17.983783,-38.717867,9.6,171,24.04,1.69,7.9,180.0,41.0,184.0,28.0,5.4
2021-07-31 00:00:00,-17.983767,-38.7178,8.8,177,24.02,1.67,7.9,185.0,40.0,188.0,25.0,5.2
2021-07-31 03:00:00,-17.983783,-38.71775,7.6,177,23.98,1.56,7.3,187.0,44.0,191.0,29.0,5.0
2021-07-31 06:00:00,-17.983783,-38.717833,9.6,165,23.94,1.55,6.4,180.0,42.0,188.0,29.0,5.2
2021-07-31 09:00:00,-17.983783,-38.717867,8.8,160,23.9,1.77,6.4,181.0,44.0,183.0,29.0,5.1
2021-07-31 12:00:00,-17.983767,-38.7178,8.0,182,23.86,1.79,6.4,183.0,44.0,188.0,30.0,5.3
2021-07-31 15:00:00,-17.983767,-38.717783,9.6,182,23.9,3.07,25.6,179.0,64.0,111.0,74.0,10.0
2021-07-31 18:00:00,-17.983767,-38.71785,8.4,171,23.88,1.62,6.4,182.0,44.0,186.0,31.0,5.1
2021-07-31 21:00:00,-17.983783,-38.717817,8.8,171,23.68,1.59,6.8,183.0,43.0,187.0,33.0,5.1
2021-08-01 00:00:00,-17.983783,-38.71785,7.6,148,23.64,1.56,6.4,177.0,44.0,186.0,31.0,5.2
2021-08-01 03:00:00,-17.983767,-38.717817,6.0,120,23.6,1.32,6.8,178.0,43.0,185.0,32.0,5.5
2021-08-01 06:00:00,-17.983783,-38.7179,9.6,148,23.58,1.46,6.4,171.0,46.0,172.0,34.0,5.0
2021-08-01 09:00:00,-17.983783,-38.7179,9.6,160,23.54,1.67,6.4,173.0,44.0,174.0,31.0,5.2
2021-08-01 12:00:00,-17.983767,-38.71785,9.2,165,23.56,1.53,6.8,175.0,45.0,177.0,35.0,5.2
2021-08-01 15:00:00,-17.983783,-38.717817,7.2,154,23.66,1.43,12.8,175.0,42.0,177.0,31.0,5.5
2021-08-01 18:00:00,-17.983783,-38.717867,8.4,160,23.66,1.35,12.8,174.0,43.0,177.0,29.0,5.1
2021-08-01 21:00:00,-17.983783,-38.717867,8.4,160,23.58,1.27,12.8,174.0,44.0,177.0,33.0,5.0
2021-08-02 00:00:00,-17.983767,-38.717833,7.2,188,23.54,1.37,12.8,175.0,42.0,174.0,29.0,5.3
2021-08-02 03:00:00,-17.983767,-38.71785,6.8,142,23.56,1.26,12.8,170.0,41.0,176.0,25.0,5.4
2021-08-02 06:00:00,-17.9838,-38.717833,5.2,142,23.5,1.12,14.6,175.0,39.0,178.0,28.0,5.5
2021-08-02 09:00:00,-17.983833,-38.717967,7.2,91,23.48,1.09,12.8,162.0,46.0,170.0,31.0,5.0
2021-08-02 12:00:00,-17.983833,-38.71795,7.2,108,23.52,1.18,12.8,159.0,46.0,175.0,26.0,5.2
2021-08-02 15:00:00,-17.9838,-38.717867,4.4,114,23.7,1.01,12.8,167.0,42.0,172.0,25.0,5.5
2021-08-02 18:00:00,-17.9838,-38.717867,3.6,125,23.84,0.96,12.8,167.0,41.0,175.0,27.0,5.8
2021-08-02 21:00:00,-17.98385,-38.717933,3.6,131,23.6,0.89,12.8,162.0,42.0,169.0,27.0,5.5
2021-08-03 00:00:00,-17.983867,-38.717983,6.0,165,23.54,0.97,11.4,164.0,44.0,177.0,27.0,5.3
2021-08-03 03:00:00,-17.983983,-38.71795,3.6,142,23.54,0.92,12.8,164.0,43.0,174.0,26.0,5.7
2021-08-03 06:00:00,-17.984033,-38.717767,3.6,148,23.48,0.86,12.8,171.0,47.0,182.0,28.0,5.6
2021-08-03 09:00:00,-17.984083,-38.717867,2.4,142,23.4,0.82,11.4,167.0,51.0,177.0,36.0,5.7
2021-08-03 12:00:00,-17.98395,-38.717967,4.4,148,23.54,0.81,9.3,163.0,46.0,169.0,30.0,5.0
2021-08-03 15:00:00,-17.98405,-38.717917,3.2,137,23.64,0.82,11.4,158.0,47.0,170.0,25.0,5.6
2021-08-03 18:00:00,-17.984067,-38.717733,2.8,137,23.74,0.81,11.4,172.0,53.0,186.0,31.0,5.6
2021-08-03 21:00:00,-17.984083,-38.71775,2.8,160,23.62,0.74,11.4,176.0,57.0,190.0,36.0,5.2
2021-08-04 00:00:00,-17.983933,-38.717983,6.0,148,23.54,0.8,11.4,157.0,52.0,173.0,34.0,4.6
2021-08-04 03:00:00,-17.984017,-38.71795,3.2,148,23.48,0.7,11.4,159.0,49.0,176.0,29.0,4.9
2021-08-04 06:00:00,-17.98405,-38.71775,5.2,148,23.44,0.79,10.2,164.0,56.0,184.0,41.0,4.5
2021-08-04 09:00:00,-17.984083,-38.71785,5.2,137,23.4,0.74,9.3,157.0,59.0,184.0,57.0,4.1
2021-08-04 12:00:00,-17.98395,-38.718,6.8,142,23.48,0.79,3.6,155.0,52.0,142.0,38.0,3.9
2021-08-04 15:00:00,-17.98395,-38.717967,6.0,165,23.58,0.92,9.3,158.0,47.0,179.0,33.0,4.1
2021-08-04 18:00:00,-17.983883,-38.717667,6.0,194,23.62,1.16,4.6,174.0,47.0,177.0,36.0,4.2
2021-08-04 21:00:00,-17.9838,-38.717767,8.0,171,23.54,1.27,5.4,181.0,43.0,183.0,29.0,4.2
2021-08-05 00:00:00,-17.983817,-38.717917,8.4,171,23.5,1.58,6.4,186.0,43.0,199.0,26.0,4.8
2021-08-05 03:00:00,-17.9839,-38.717983,8.0,137,23.46,1.37,6.8,180.0,49.0,189.0,28.0,4.8
2021-08-05 06:00:00,-17.984017,-38.717817,6.0,131,23.42,1.14,6.4,176.0,51.0,195.0,38.0,4.6
2021-08-05 09:00:00,-17.984,-38.71785,6.4,131,23.4,1.07,5.4,170.0,52.0,187.0,36.0,4.3
2021-08-05 12:00:00,-17.9839,-38.718,8.8,120,23.4,1.1,5.4,155.0,53.0,179.0,34.0,4.0
2021-08-05 15:00:00,-17.98395,-38.718,7.2,120,23.5,1.06,5.4,145.0,55.0,163.0,40.0,4.2
2021-08-05 18:00:00,-17.983967,-38.717933,6.4,131,23.54,1.11,5.7,148.0,49.0,168.0,34.0,4.2
2021-08-05 21:00:00,-17.98385,-38.717867,7.6,137,23.42,1.02,5.4,151.0,48.0,162.0,38.0,4.0
2021-08-06 00:00:00,-17.983883,-38.718,6.8,148,23.4,1.0,3.9,145.0,53.0,138.0,40.0,3.9
2021-08-06 03:00:00,-17.983883,-38.717983,7.6,131,23.4,0.96,4.3,143.0,52.0,130.0,38.0,4.0
2021-08-06 06:00:00,-17.98385,-38.71785,8.4,131,23.34,1.07,4.4,147.0,47.0,141.0,34.0,4.1
2021-08-06 09:00:00,-17.983833,-38.717817,8.0,142,23.28,0.99,4.6,157.0,48.0,158.0,38.0,3.9
2021-08-06 12:00:00,-17.983883,-38.718,6.8,125,23.3,0.94,4.9,147.0,53.0,152.0,35.0,3.8
2021-08-06 15:00:00,-17.9839,-38.718,6.4,142,23.44,0.87,4.3,149.0,54.0,139.0,43.0,4.0
2021-08-06 18:00:00,-17.98385,-38.717833,5.2,137,23.5,0.89,5.7,153.0,47.0,152.0,31.0,4.3
2021-08-06 21:00:00,-17.983817,-38.7178,8.4,125,23.36,0.97,4.3,154.0,50.0,153.0,37.0,4.0
2021-08-07 00:00:00,-17.983867,-38.717967,6.4,137,23.3,0.79,3.9,150.0,53.0,145.0,40.0,3.7
2021-08-07 03:00:00,-17.9839,-38.717983,7.2,131,23.3,0.96,4.4,150.0,52.0,148.0,39.0,4.1
2021-08-07 06:00:00,-17.984,-38.717917,6.4,125,23.26,0.94,4.6,149.0,48.0,144.0,35.0,4.3
2021-08-07 09:00:00,-17.9839,-38.717817,6.0,131,23.26,0.87,5.4,150.0,52.0,164.0,34.0,4.0
2021-08-07 12:00:00,-17.983917,-38.717983,6.0,131,23.24,0.76,5.7,154.0,51.0,163.0,38.0,3.9
2021-08-07 15:00:00,-17.983933,-38.718,7.2,114,23.4,0.82,11.4,150.0,55.0,179.0,35.0,4.1
2021-08-07 18:00:00,-17.984033,-38.7179,6.8,97,23.4,1.05,6.4,139.0,51.0,151.0,35.0,4.4
2021-08-07 21:00:00,-17.983983,-38.717717,5.6,120,23.32,0.98,4.6,146.0,56.0,132.0,43.0,4.3
2021-08-08 00:00:00,-17.983967,-38.718017,8.4,114,23.3,1.01,3.9,138.0,51.0,124.0,35.0,4.0
2021-08-08 03:00:00,-17.983933,-38.718017,8.4,102,23.24,1.02,9.3,143.0,54.0,181.0,34.0,4.3
2021-08-08 06:00:00,-17.983967,-38.717983,7.2,114,23.22,1.07,9.3,149.0,48.0,169.0,36.0,4.6
2021-08-08 09:00:00,-17.9841,-38.7178,5.6,97,23.2,1.04,4.3,143.0,58.0,133.0,49.0,4.4
2021-08-08 12:00:00,-17.984117,-38.717933,6.4,102,23.18,0.93,8.5,129.0,60.0,150.0,62.0,4.3
2021-08-08 15:00:00,-17.984017,-38.718,7.2,91,23.34,0.82,7.9,149.0,58.0,171.0,47.0,4.3
2021-08-08 18:00:00,-17.984067,-38.71795,5.6,102,23.38,1.01,7.9,146.0,52.0,157.0,38.0,4.9
2021-08-08 21:00:00,-17.984083,-38.717733,5.2,108,23.38,1.01,8.5,153.0,61.0,191.0,58.0,5.0
2021-08-09 00:00:00,-17.984117,-38.717883,6.0,114,23.36,0.84,8.5,146.0,58.0,155.0,54.0,4.3
2021-08-09 03:00:00,-17.983983,-38.718,4.8,114,23.28,0.78,11.4,151.0,56.0,180.0,40.0,4.5
2021-08-09 06:00:00,-17.984,-38.717967,5.6,102,23.26,0.98,7.9,143.0,53.0,158.0,50.0,4.7
2021-08-09 09:00:00,-17.984083,-38.71775,4.0,102,23.24,0.85,11.4,160.0,61.0,193.0,37.0,4.9
2021-08-09 12:00:00,-17.984133,-38.717833,4.4,102,23.38,0.72,11.4,151.0,66.0,193.0,44.0,4.4
2021-08-09 15:00:00,-17.984033,-38.718017,3.6,108,23.44,0.63,11.4,157.0,57.0,174.0,30.0,4.8
2021-08-09 18:00:00,-17.983967,-38.71795,3.2,74,23.6,0.79,11.4,154.0,52.0,171.0,26.0,5.2
2021-08-09 21:00:00,-17.984067,-38.7177,2.8,120,23.48,0.78,9.3,170.0,63.0,190.0,41.0,5.5
2021-08-10 00:00:00,-17.984117,-38.7178,4.0,131,23.52,0.6,10.2,161.0,63.0,190.0,44.0,4.7
2021-08-10 03:00:00,-17.984,-38.717983,4.0,97,23.44,0.56,11.4,155.0,59.0,173.0,41.0,4.6
2021-08-10 06:00:00,-17.984017,-38.717983,5.2,102,23.38,0.68,9.3,145.0,54.0,169.0,36.0,4.8
2021-08-10 09:00:00,-17.9841,-38.717733,3.2,91,23.42,0.67,9.3,156.0,65.0,190.0,51.0,5.0
2021-08-10 12:00:00,-17.984117,-38.717733,1.6,120,23.58,0.53,11.4,172.0,70.0,195.0,41.0,4.9
2021-08-10 15:00:00,-17.984067,-38.717967,1.2,354,23.98,0.41,7.9,155.0,61.0,162.0,45.0,5.0
2021-08-10 18:00:00,-17.9841,-38.717933,1.6,34,23.82,0.56,7.9,133.0,60.0,145.0,50.0,5.1
2021-08-10 21:00:00,-17.9841,-38.717733,1.6,80,23.76,0.62,8.5,157.0,65.0,210.0,55.0,5.3
2021-08-11 00:00:00,-17.984117,-38.717733,3.6,102,23.64,0.51,8.5,146.0,69.0,213.0,69.0,4.2
2021-08-11 03:00:00,-17.984033,-38.717967,4.0,85,23.62,0.48,8.5,140.0,65.0,172.0,55.0,4.0
2021-08-11 06:00:00,-17.983983,-38.718,3.2,97,23.62,0.53,8.5,130.0,60.0,155.0,52.0,4.2
2021-08-11 09:00:00,-17.984083,-38.717733,2.8,97,23.56,0.57,4.6,135.0,63.0,119.0,50.0,4.2
2021-08-11 12:00:00,-17.9841,-38.717733,2.0,102,23.76,0.48,8.5,125.0,73.0,274.0,76.0,4.3
2021-08-11 15:00:00,-17.9841,-38.71795,1.6,314,24.08,0.37,14.6,138.0,68.0,175.0,34.0,4.5
2021-08-11 18:00:00,-17.984067,-38.717967,2.0,5,23.92,0.45,7.9,128.0,66.0,147.0,62.0,4.5
2021-08-11 21:00:00,-17.984083,-38.717733,1.2,45,23.84,0.5,5.4,127.0,69.0,115.0,61.0,4.7
2021-08-12 00:00:00,-17.984083,-38.717733,3.6,85,23.82,0.47,4.4,138.0,68.0,120.0,65.0,4.3
2021-08-12 03:00:00,-17.984067,-38.71795,2.8,91,23.84,0.41,14.6,142.0,62.0,171.0,36.0,4.6
2021-08-12 06:00:00,-17.983967,-38.717967,2.4,102,23.78,0.43,12.8,134.0,62.0,168.0,40.0,4.4
2021-08-12 09:00:00,-17.9841,-38.717833,1.6,97,23.74,0.51,14.6,130.0,63.0,173.0,45.0,4.9
2021-08-12 12:00:00,-17.984067,-38.7177,0.8,131,23.9,0.46,12.8,140.0,67.0,183.0,35.0,4.8
2021-08-12 15:00:00,-17.984117,-38.7178,3.6,165,24.04,0.46,12.8,165.0,61.0,183.0,35.0,4.7
2021-08-12 18:00:00,-17.984,-38.717983,2.8,171,24.2,0.54,12.8,158.0,55.0,173.0,30.0,4.8
2021-08-12 21:00:00,-17.983983,-38.717733,2.8,131,23.9,0.66,12.8,174.0,56.0,179.0,27.0,4.8
2021-08-13 00:00:00,-17.984,-38.717683,4.4,160,23.94,0.73,4.6,188.0,57.0,209.0,47.0,4.3
2021-08-13 03:00:00,-17.984033,-38.717917,2.8,160,23.8,0.64,5.1,184.0,56.0,202.0,42.0,4.4
2021-08-13 06:00:00,-17.983933,-38.717933,5.2,120,23.88,0.66,11.4,170.0,54.0,170.0,33.0,4.3
2021-08-13 09:00:00,-17.983967,-38.717933,4.0,91,23.84,0.64,12.8,158.0,55.0,167.0,33.0,4.6
2021-08-13 12:00:00,-17.983983,-38.717717,2.4,108,23.94,0.59,12.8,170.0,55.0,179.0,30.0,4.9
2021-08-13 15:00:00,-17.984033,-38.7179,3.6,108,24.26,0.57,12.8,163.0,54.0,170.0,32.0,4.8
2021-08-13 18:00:00,-17.983967,-38.71795,2.0,114,24.46,0.61,12.8,167.0,50.0,177.0,27.0,6.0
2021-08-13 21:00:00,-17.98395,-38.717933,2.0,85,24.0,0.68,12.8,166.0,47.0,173.0,28.0,6.1
2021-08-14 00:00:00,-17.9839,-38.71775,4.0,114,23.88,0.75,7.9,178.0,49.0,190.0,31.0,5.4
2021-08-14 03:00:00,-17.983883,-38.717917,5.6,102,23.82,0.78,12.8,163.0,49.0,171.0,30.0,4.9
2021-08-14 06:00:00,-17.983917,-38.71795,6.0,85,23.82,0.8,7.3,164.0,50.0,174.0,28.0,5.1
2021-08-14 09:00:00,-17.9839,-38.717917,5.2,80,23.78,0.89,11.4,159.0,45.0,168.0,30.0,5.3
2021-08-14 12:00:00,-17.983883,-38.71775,2.8,97,23.94,0.95,7.3,182.0,43.0,191.0,25.0,6.1
2021-08-14 15:00:00,-17.98385,-38.717833,2.0,108,24.26,0.83,11.4,174.0,42.0,180.0,25.0,6.3
2021-08-14 18:00:00,-17.983917,-38.717933,2.0,74,24.64,0.83,17.1,171.0,40.0,175.0,22.0,7.2
2021-08-14 21:00:00,-17.983933,-38.717917,1.6,74,24.02,0.87,17.1,167.0,43.0,171.0,29.0,7.0
2021-08-15 00:00:00,-17.983917,-38.717767,3.6,91,23.9,0.94,17.1,175.0,39.0,177.0,22.0,7.1
2021-08-15 03:00:00,-17.984083,-38.717867,4.4,80,23.84,0.89,17.1,168.0,45.0,172.0,30.0,6.5
2021-08-15 06:00:00,-17.984,-38.717967,2.8,74,23.84,0.85,17.1,171.0,47.0,177.0,35.0,7.1
2021-08-15 09:00:00,-17.98395,-38.717967,2.0,74,23.84,0.85,17.1,168.0,41.0,171.0,28.0,7.8
2021-08-15 12:00:00,-17.98405,-38.717783,1.6,74,24.2,0.96,17.1,173.0,35.0,176.0,23.0,8.4
2021-08-15 15:00:00,-17.98405,-38.7177,1.2,97,26.18,0.81,17.1,182.0,40.0,183.0,31.0,8.1
2021-08-15 18:00:00,-17.983883,-38.717883,1.2,85,24.96,0.76,17.1,176.0,37.0,177.0,32.0,7.6
2021-08-15 21:00:00,-17.983883,-38.7179,2.8,200,24.38,0.81,14.6,170.0,40.0,171.0,31.0,7.4
2021-08-16 00:00:00,-17.983917,-38.7179,5.2,165,23.96,0.89,14.6,173.0,41.0,176.0,28.0,5.6
2021-08-16 03:00:00,-17.98395,-38.717683,5.2,160,24.02,0.95,14.6,178.0,41.0,176.0,28.0,5.8
2021-08-16 06:00:00,-17.984033,-38.717917,4.0,142,24.06,0.86,14.6,174.0,43.0,172.0,36.0,5.4
2021-08-16 09:00:00,-17.98395,-38.717933,3.2,165,23.96,0.86,14.6,174.0,41.0,172.0,30.0,5.4
2021-08-16 12:00:00,-17.983933,-38.71795,4.4,160,24.08,0.92,14.6,171.0,40.0,177.0,27.0,5.7
2021-08-16 15:00:00,-17.98405,-38.717767,4.0,154,24.38,0.97,14.6,173.0,39.0,176.0,29.0,5.6
2021-08-16 18:00:00,-17.984067,-38.717767,3.6,160,24.6,0.88,12.8,174.0,42.0,177.0,31.0,5.6
